transaction_id,customer_id,transaction_date,nights,room_type,daily_rate,total_revenue,hotel_type,booking_channel,meal_plan,extra_spend
T000284,C00020,2024-07-23,2,Presidential,939.85,1879.7,City Hotel,OTA,HB,79.72
T000285,C00020,2024-07-29,5,Presidential,861.25,4306.25,City Hotel,Corporate,RO,88.01
T000286,C00020,2024-08-21,10,Standard,90.29,902.85,Resort Hotel,OTA,FB,57.38
T000287,C00020,2024-10-18,2,Superior,285.74,571.48,City Hotel,Direct,HB,86.09
T000288,C00020,2025-03-26,4,Standard,338.92,1355.67,City Hotel,Direct,BB,77.92
T000289,C00020,2025-04-03,1,Standard,161.51,161.51,City Hotel,Direct,BB,41.67
T000290,C00021,2024-05-18,3,Presidential,1599.37,4798.11,City Hotel,OTA,HB,140.97
T000291,C00021,2024-05-26,14,Deluxe,632.1,8849.47,Resort Hotel,OTA,FB,115.43
T000292,C00021,2024-06-09,14,Superior,523.78,7332.97,Resort Hotel,Corporate,BB,66.1
T000293,C00021,2024-06-27,1,Superior,466.74,466.74,Resort Hotel,Corporate,HB,55.46
T000294,C00021,2024-09-22,7,Deluxe,464.19,3249.33,City Hotel,Direct,BB,90.01
T000295,C00021,2025-02-28,3,Suite,791.55,2374.64,City Hotel,OTA,BB,86.89
T000296,C00021,2025-03-18,2,Deluxe,982.3,1964.59,City Hotel,Travel Agent,BB,20.9
T000297,C00021,2025-05-04,2,Standard,298.72,597.45,City Hotel,Direct,FB,110.44
T000298,C00021,2025-07-07,3,Superior,555.75,1667.25,City Hotel,Direct,RO,43.26
T000299,C00021,2025-07-11,2,Suite,757.21,1514.41,City Hotel,Direct,BB,68.27
T000300,C00022,2024-04-30,1,Standard,366.42,366.42,City Hotel,Corporate,HB,74.37
T000301,C00022,2024-09-05,4,Superior,518.98,2075.92,Resort Hotel,Travel Agent,BB,61.81
T000302,C00022,2024-11-01,10,Superior,716.65,7166.53,City Hotel,Direct,HB,7.68
T000303,C00022,2024-12-08,3,Superior,625.93,1877.8,Resort Hotel,OTA,BB,24.59
T000304,C00022,2025-03-14,3,Standard,289.2,867.61,Resort Hotel,Direct,HB,34.58
T000305,C00022,2025-04-18,3,Standard,507.64,1522.91,City Hotel,OTA,FB,49.64
T000306,C00022,2025-05-03,3,Suite,1002.36,3007.07,Resort Hotel,Travel Agent,HB,0.0
T000307,C00022,2025-05-09,4,Deluxe,628.92,2515.69,City Hotel,OTA,HB,53.4
T000308,C00022,2025-05-18,7,Standard,215.02,1505.16,Resort Hotel,Corporate,HB,118.68
T000309,C00022,2025-08-17,5,Standard,485.58,2427.89,City Hotel,Corporate,HB,0.0
T000310,C00022,2025-11-19,7,Deluxe,479.9,3359.29,City Hotel,Direct,HB,55.31
T000311,C00022,2025-12-20,2,Standard,455.89,911.78,Resort Hotel,OTA,BB,55.5
T000312,C00023,2024-02-08,3,Superior,755.96,2267.89,City Hotel,Travel Agent,RO,25.62
T000313,C00023,2024-02-15,2,Suite,1320.6,2641.2,Resort Hotel,OTA,FB,9.12
T000314,C00023,2024-03-18,3,Superior,608.1,1824.3,City Hotel,OTA,BB,51.43
T000315,C00023,2024-09-15,7,Standard,901.87,6313.06,Resort Hotel,OTA,HB,13.84
T000316,C00023,2024-09-16,14,Superior,930.1,13021.4,City Hotel,Corporate,BB,2.31
T000317,C00023,2024-11-17,3,Suite,2115.84,6347.51,Resort Hotel,Direct,RO,0.0
T000318,C00023,2024-11-24,3,Presidential,2277.37,6832.12,City Hotel,OTA,HB,0.0
T000319,C00023,2025-02-10,7,Deluxe,1312.31,9186.16,City Hotel,OTA,HB,30.64
T000320,C00023,2025-03-30,2,Standard,564.11,1128.23,City Hotel,Corporate,HB,64.45
T000321,C00023,2025-03-30,10,Standard,793.23,7932.34,City Hotel,Corporate,BB,82.94
T000322,C00023,2025-04-25,5,Superior,664.42,3322.11,City Hotel,OTA,BB,0.0
T000323,C00023,2025-05-11,4,Standard,635.02,2540.07,City Hotel,Travel Agent,RO,71.04
T000324,C00023,2025-05-28,3,Standard,475.46,1426.37,City Hotel,OTA,FB,33.9
T000325,C00023,2025-06-21,5,Deluxe,797.33,3986.65,City Hotel,Travel Agent,FB,83.63
T000326,C00023,2025-10-11,4,Superior,1105.81,4423.26,Resort Hotel,Travel Agent,BB,57.78
T000327,C00023,2025-12-03,4,Deluxe,2034.86,8139.44,City Hotel,OTA,RO,0.0
T000328,C00024,2024-06-18,3,Superior,846.56,2539.69,City Hotel,OTA,HB,99.86
T000329,C00024,2024-08-14,2,Standard,313.97,627.93,Resort Hotel,Direct,HB,71.42
T000330,C00024,2024-09-08,2,Superior,751.49,1502.97,City Hotel,OTA,HB,4.69
T000331,C00024,2024-10-28,2,Standard,651.48,1302.95,Resort Hotel,OTA,HB,50.86
T000332,C00024,2024-11-11,1,Standard,956.43,956.43,Resort Hotel,Travel Agent,BB,55.72
T000333,C00024,2024-11-24,14,Suite,1673.01,23422.17,Resort Hotel,OTA,BB,33.63
T000334,C00024,2024-11-30,2,Deluxe,841.1,1682.2,City Hotel,Direct,FB,99.95
T000335,C00024,2024-12-23,4,Superior,777.46,3109.83,City Hotel,Travel Agent,HB,155.34
T000336,C00024,2024-12-26,3,Standard,887.0,2661.0,Resort Hotel,Corporate,HB,113.02
T000337,C00024,2024-12-30,1,Deluxe,1618.49,1618.49,City Hotel,OTA,BB,28.99
T000338,C00024,2025-03-10,3,Superior,732.14,2196.43,City Hotel,OTA,FB,10.27
T000339,C00024,2025-03-14,2,Standard,438.31,876.62,City Hotel,Travel Agent,BB,70.36
T000340,C00024,2025-04-20,5,Superior,997.25,4986.23,Resort Hotel,OTA,FB,53.36
T000341,C00024,2025-05-24,2,Suite,1734.96,3469.93,City Hotel,Direct,BB,110.22
T000342,C00024,2025-06-22,2,Standard,306.43,612.86,City Hotel,Corporate,BB,61.92
T000343,C00024,2025-06-28,3,Suite,1841.54,5524.63,City Hotel,Corporate,HB,80.31
T000344,C00024,2025-07-03,3,Superior,379.1,1137.31,City Hotel,OTA,BB,50.23
T000345,C00024,2025-09-01,7,Suite,950.17,6651.16,City Hotel,Direct,BB,8.25
T000346,C00024,2025-09-16,14,Superior,944.53,13223.42,City Hotel,Direct,BB,58.1
T000347,C00024,2025-12-08,1,Standard,710.34,710.34,City Hotel,OTA,BB,47.45
T000348,C00024,2026-01-04,3,Suite,2115.35,6346.06,Resort Hotel,Travel Agent,FB,84.46
T000349,C00024,2026-01-13,2,Standard,895.64,1791.28,City Hotel,Direct,BB,29.95
T000350,C00025,2024-06-03,10,Standard,707.12,7071.23,Resort Hotel,Direct,BB,109.36
T000351,C00025,2024-10-14,3,Superior,582.74,1748.21,Resort Hotel,OTA,BB,11.34
T000352,C00025,2024-10-26,1,Superior,995.52,995.52,Resort Hotel,Travel Agent,FB,23.2
T000353,C00025,2025-02-14,2,Standard,705.78,1411.57,Resort Hotel,Corporate,BB,22.18
T000354,C00025,2025-02-22,3,Suite,2073.8,6221.39,City Hotel,OTA,HB,59.73
T000355,C00025,2025-07-12,4,Standard,763.13,3052.53,City Hotel,Travel Agent,HB,58.16
T000356,C00025,2025-07-29,2,Standard,725.68,1451.35,Resort Hotel,Corporate,HB,126.59
T000357,C00025,2025-10-21,2,Standard,871.37,1742.74,City Hotel,OTA,HB,15.59
T000358,C00026,2024-01-28,4,Suite,639.42,2557.7,Resort Hotel,Corporate,BB,23.68
T000359,C00026,2024-01-29,3,Standard,849.0,2547.0,City Hotel,Corporate,HB,37.99
T000360,C00026,2024-04-15,10,Deluxe,1057.73,10577.34,City Hotel,Corporate,BB,0.54
T000361,C00026,2024-04-20,2,Standard,296.57,593.14,City Hotel,Direct,BB,98.41
T000362,C00026,2024-08-03,1,Standard,973.09,973.09,City Hotel,OTA,FB,41.12
T000363,C00026,2024-11-23,3,Superior,1037.58,3112.75,Resort Hotel,Direct,FB,25.8
T000364,C00026,2024-12-31,4,Superior,807.92,3231.68,City Hotel,OTA,HB,44.37
T000365,C00026,2025-02-15,3,Superior,1071.16,3213.48,Resort Hotel,Travel Agent,BB,49.52
T000366,C00026,2025-02-20,4,Superior,322.58,1290.32,City Hotel,Direct,HB,91.1
T000367,C00026,2025-02-26,1,Superior,727.14,727.14,City Hotel,Direct,BB,77.59
T000368,C00026,2025-04-25,3,Deluxe,626.89,1880.67,Resort Hotel,Corporate,HB,72.51
T000369,C00026,2025-06-05,5,Standard,1182.27,5911.33,Resort Hotel,Travel Agent,HB,31.43
T000370,C00026,2025-08-13,1,Standard,431.79,431.79,City Hotel,Travel Agent,BB,63.97
T000371,C00026,2025-08-25,4,Standard,620.79,2483.15,City Hotel,OTA,BB,98.78
T000372,C00026,2025-12-05,14,Suite,1444.23,20219.27,City Hotel,Direct,HB,20.52
T000373,C00026,2026-01-05,1,Superior,329.12,329.12,Resort Hotel,Corporate,HB,6.1
T000374,C00027,2024-02-11,3,Standard,186.64,559.92,City Hotel,OTA,HB,59.65
T000375,C00027,2024-08-30,1,Deluxe,593.6,593.6,Resort Hotel,OTA,RO,62.62
T000376,C00027,2024-09-05,1,Deluxe,492.76,492.76,Resort Hotel,Travel Agent,HB,84.12
T000377,C00027,2024-10-25,3,Deluxe,254.05,762.15,City Hotel,Corporate,FB,81.24
T000378,C00027,2024-11-14,4,Superior,369.46,1477.82,Resort Hotel,Direct,HB,21.28
T000379,C00027,2025-04-27,4,Superior,390.57,1562.28,City Hotel,Corporate,HB,44.46
T000380,C00027,2025-05-09,5,Standard,364.41,1822.04,Resort Hotel,OTA,FB,0.0
T000381,C00027,2025-08-24,1,Standard,314.52,314.52,City Hotel,OTA,HB,62.24
T000382,C00027,2025-08-29,1,Standard,281.76,281.76,City Hotel,Direct,HB,51.3
T000383,C00027,2025-10-17,2,Standard,215.92,431.85,Resort Hotel,Corporate,BB,73.85
T000384,C00027,2025-11-17,14,Suite,754.44,10562.14,City Hotel,OTA,BB,0.0
T000385,C00028,2024-02-23,7,Standard,437.97,3065.78,Resort Hotel,OTA,HB,54.37
T000386,C00028,2024-02-25,3,Superior,651.97,1955.9,City Hotel,OTA,HB,99.66
T000387,C00028,2024-04-09,10,Superior,976.46,9764.61,City Hotel,OTA,BB,0.0
T000388,C00028,2024-05-05,10,Presidential,1693.44,16934.45,Resort Hotel,Travel Agent,BB,67.83
T000389,C00028,2024-07-22,3,Superior,619.09,1857.26,Resort Hotel,OTA,BB,40.68
T000390,C00028,2024-09-14,14,Superior,553.16,7744.27,Resort Hotel,Direct,BB,27.58
T000391,C00028,2024-11-03,4,Standard,286.92,1147.68,Resort Hotel,Travel Agent,FB,0.0
T000392,C00028,2024-11-07,4,Deluxe,851.07,3404.28,City Hotel,OTA,HB,0.0
T000393,C00028,2024-11-14,10,Superior,615.45,6154.51,City Hotel,Travel Agent,HB,87.97
T000394,C00028,2024-11-17,2,Presidential,1441.9,2883.79,City Hotel,OTA,RO,94.0
T000395,C00028,2025-02-11,5,Suite,1327.55,6637.73,City Hotel,Travel Agent,HB,38.3
T000396,C00028,2025-02-16,4,Superior,219.42,877.7,City Hotel,Corporate,FB,40.46
T000397,C00028,2025-03-02,2,Standard,307.24,614.48,Resort Hotel,OTA,HB,86.8
T000398,C00028,2025-04-28,3,Standard,633.33,1900.0,Resort Hotel,OTA,BB,66.21
T000399,C00028,2025-07-03,4,Superior,312.36,1249.43,Resort Hotel,Direct,BB,31.04
T000400,C00028,2025-11-08,2,Standard,454.89,909.78,Resort Hotel,Corporate,RO,48.89
T000401,C00028,2025-11-17,3,Deluxe,702.69,2108.07,City Hotel,Direct,HB,41.56
T000402,C00028,2025-12-29,3,Deluxe,472.27,1416.82,City Hotel,Corporate,BB,57.38
T000403,C00029,2024-08-15,1,Presidential,911.12,911.12,City Hotel,OTA,BB,60.01
T000404,C00029,2024-09-21,7,Superior,379.87,2659.08,City Hotel,OTA,BB,0.0
T000405,C00029,2024-09-22,5,Superior,546.53,2732.65,City Hotel,Direct,BB,0.0
T000406,C00029,2024-10-09,14,Deluxe,689.05,9646.66,Resort Hotel,Corporate,FB,0.0
T000407,C00029,2024-12-08,4,Superior,243.21,972.84,Resort Hotel,OTA,HB,14.57
T000408,C00029,2024-12-31,7,Standard,511.23,3578.59,Resort Hotel,Corporate,HB,148.64
T000409,C00029,2025-01-11,4,Deluxe,704.55,2818.21,Resort Hotel,Corporate,BB,81.0
T000410,C00029,2025-09-08,7,Suite,912.57,6388.01,Resort Hotel,OTA,RO,48.42
T000411,C00029,2025-10-14,2,Standard,545.98,1091.96,Resort Hotel,Travel Agent,FB,68.27
T000412,C00030,2024-01-30,3,Standard,767.73,2303.18,Resort Hotel,OTA,FB,32.67
T000413,C00030,2024-02-15,3,Deluxe,1683.19,5049.56,City Hotel,Direct,BB,39.36
T000414,C00030,2024-03-09,14,Superior,1396.65,19553.08,City Hotel,OTA,BB,39.26
T000415,C00030,2024-04-11,5,Standard,877.08,4385.4,Resort Hotel,Corporate,BB,113.38
T000416,C00030,2024-05-06,3,Standard,624.37,1873.12,Resort Hotel,OTA,RO,64.5
T000417,C00030,2024-05-12,2,Superior,687.71,1375.42,Resort Hotel,OTA,FB,106.8
T000418,C00030,2024-08-14,2,Suite,1307.17,2614.35,City Hotel,OTA,BB,89.3
T000419,C00030,2024-09-18,2,Suite,1753.81,3507.63,Resort Hotel,OTA,HB,75.68
T000420,C00030,2024-09-19,7,Superior,946.73,6627.09,City Hotel,OTA,FB,0.0
T000421,C00030,2024-10-24,3,Superior,1276.46,3829.37,Resort Hotel,OTA,BB,109.46
T000422,C00030,2024-11-21,3,Deluxe,614.46,1843.37,City Hotel,Direct,BB,60.66
T000423,C00030,2024-12-02,1,Suite,1899.96,1899.96,Resort Hotel,Corporate,HB,57.28
T000424,C00030,2025-01-28,5,Standard,719.4,3596.99,City Hotel,Corporate,BB,44.79
T000425,C00030,2025-02-06,10,Deluxe,1570.04,15700.43,Resort Hotel,Travel Agent,HB,18.55
T000426,C00030,2025-02-23,1,Superior,1227.88,1227.88,City Hotel,Direct,HB,36.93
T000427,C00030,2025-06-02,3,Superior,538.45,1615.36,City Hotel,OTA,BB,69.15
T000428,C00030,2025-09-08,7,Superior,764.42,5350.94,City Hotel,OTA,HB,64.33
T000429,C00030,2025-09-09,4,Deluxe,1369.64,5478.57,City Hotel,Direct,FB,75.8
T000430,C00030,2025-11-08,2,Superior,567.4,1134.81,Resort Hotel,Travel Agent,FB,92.96
T000431,C00030,2025-11-14,1,Standard,673.92,673.92,Resort Hotel,Travel Agent,HB,45.48
T000432,C00030,2025-11-19,7,Deluxe,806.3,5644.11,Resort Hotel,Direct,RO,24.69
T000433,C00031,2024-02-27,7,Standard,806.03,5642.22,Resort Hotel,OTA,RO,142.95
T000434,C00031,2024-05-08,3,Standard,612.77,1838.32,City Hotel,OTA,HB,92.64
T000435,C00031,2024-07-25,2,Deluxe,713.48,1426.97,City Hotel,OTA,BB,59.15
T000436,C00031,2024-09-14,7,Standard,622.86,4360.0,City Hotel,Corporate,BB,22.85
T000437,C00031,2024-10-26,4,Standard,443.14,1772.58,Resort Hotel,OTA,BB,66.29
T000438,C00031,2024-11-20,3,Suite,1354.41,4063.22,Resort Hotel,OTA,HB,14.67
T000439,C00031,2024-12-08,2,Deluxe,1355.36,2710.72,City Hotel,Direct,HB,0.0
T000440,C00031,2025-01-29,1,Standard,273.78,273.78,City Hotel,Direct,HB,82.26
T000441,C00031,2025-09-21,4,Deluxe,1305.7,5222.79,City Hotel,Travel Agent,BB,67.74
T000442,C00031,2025-10-20,3,Standard,514.51,1543.52,Resort Hotel,OTA,RO,34.93
T000443,C00031,2026-01-02,7,Suite,2038.47,14269.29,City Hotel,Direct,BB,37.93
T000444,C00032,2024-03-24,3,Superior,1002.06,3006.18,City Hotel,Direct,BB,37.52
T000445,C00032,2024-06-03,3,Deluxe,1091.68,3275.05,Resort Hotel,Corporate,HB,57.87
T000446,C00032,2024-11-25,2,Deluxe,977.29,1954.57,Resort Hotel,OTA,FB,78.42
T000447,C00032,2024-12-20,2,Deluxe,831.57,1663.14,Resort Hotel,Travel Agent,BB,131.19
T000448,C00032,2025-03-06,2,Superior,776.43,1552.86,Resort Hotel,Direct,BB,102.92
T000449,C00032,2025-04-18,10,Standard,843.65,8436.54,City Hotel,Direct,BB,66.17
T000450,C00032,2025-05-25,3,Standard,494.29,1482.87,Resort Hotel,Direct,RO,100.99
T000451,C00032,2025-05-27,5,Deluxe,1253.62,6268.09,City Hotel,OTA,RO,109.59
T000452,C00032,2025-05-28,2,Superior,876.2,1752.41,City Hotel,Corporate,HB,57.17
T000453,C00032,2025-06-26,1,Deluxe,1805.41,1805.41,Resort Hotel,Corporate,BB,56.6
T000454,C00032,2025-06-27,3,Deluxe,1194.48,3583.44,City Hotel,OTA,HB,81.62
T000455,C00032,2025-08-08,2,Superior,942.26,1884.52,Resort Hotel,Direct,RO,19.86
T000456,C00032,2025-08-22,5,Standard,653.4,3267.02,Resort Hotel,Travel Agent,RO,101.99
T000457,C00032,2025-09-13,4,Standard,878.12,3512.5,Resort Hotel,Direct,FB,46.01
T000458,C00032,2025-10-07,4,Deluxe,1136.63,4546.53,Resort Hotel,OTA,HB,62.69
T000459,C00032,2025-10-10,2,Superior,1143.66,2287.32,City Hotel,Direct,HB,61.79
T000460,C00032,2025-10-19,5,Standard,687.75,3438.74,City Hotel,OTA,BB,3.99
T000461,C00032,2025-12-27,1,Standard,872.27,872.27,City Hotel,OTA,BB,46.11
T000462,C00032,2026-01-04,14,Standard,862.51,12075.18,City Hotel,Direct,HB,28.94
T000463,C00032,2026-01-10,14,Standard,687.15,9620.07,City Hotel,OTA,HB,47.9
T000464,C00032,2026-01-16,5,Standard,683.29,3416.45,City Hotel,OTA,BB,56.97
T000465,C00033,2024-01-12,7,Standard,352.47,2467.3,Resort Hotel,OTA,HB,45.4
T000466,C00033,2024-01-22,5,Standard,496.77,2483.84,City Hotel,Travel Agent,RO,13.69
T000467,C00033,2024-08-23,7,Suite,1307.55,9152.84,Resort Hotel,OTA,BB,24.7
T000468,C00033,2024-09-29,5,Standard,324.11,1620.55,City Hotel,Direct,HB,39.66
T000469,C00033,2024-11-07,3,Superior,849.02,2547.05,Resort Hotel,Direct,HB,0.0
T000470,C00033,2025-08-10,3,Standard,548.89,1646.66,Resort Hotel,OTA,BB,22.79
T000471,C00033,2025-09-05,3,Deluxe,856.38,2569.13,City Hotel,OTA,BB,57.73
T000472,C00033,2025-11-10,4,Standard,159.39,637.56,City Hotel,Corporate,BB,34.21
T000473,C00034,2024-03-15,1,Superior,131.76,131.76,City Hotel,Travel Agent,BB,59.86
T000474,C00034,2024-04-10,1,Deluxe,196.15,196.15,City Hotel,Travel Agent,RO,37.55
T000475,C00034,2024-04-11,7,Superior,279.58,1957.04,City Hotel,Direct,BB,59.18
T000476,C00034,2024-06-01,2,Standard,249.29,498.59,Resort Hotel,Direct,BB,57.26
T000477,C00034,2024-08-10,10,Suite,514.71,5147.06,Resort Hotel,Travel Agent,BB,37.89
T000478,C00034,2024-12-07,1,Standard,275.92,275.92,City Hotel,Direct,BB,103.55
T000479,C00034,2025-05-17,10,Presidential,1090.39,10903.89,City Hotel,Direct,FB,45.82
T000480,C00034,2025-10-03,7,Suite,651.97,4563.82,City Hotel,Direct,BB,117.06
T000481,C00034,2025-12-17,2,Superior,145.53,291.05,City Hotel,Corporate,BB,21.29
T000482,C00034,2025-12-17,4,Superior,201.65,806.61,City Hotel,OTA,BB,24.95
T000483,C00035,2024-03-18,2,Suite,1244.96,2489.92,City Hotel,Travel Agent,BB,39.99
T000484,C00035,2024-07-10,2,Deluxe,767.99,1535.99,City Hotel,Travel Agent,FB,101.26
T000485,C00035,2024-08-11,3,Standard,439.89,1319.67,City Hotel,OTA,RO,15.57
T000486,C00035,2024-10-14,1,Standard,603.02,603.02,City Hotel,Travel Agent,HB,150.76
T000487,C00035,2024-11-14,14,Standard,578.04,8092.56,City Hotel,OTA,HB,96.76
T000488,C00035,2024-11-21,4,Standard,502.55,2010.19,City Hotel,Corporate,RO,0.0
T000489,C00035,2025-01-01,3,Standard,402.69,1208.08,City Hotel,Direct,BB,45.43
T000490,C00035,2025-03-21,10,Suite,675.61,6756.12,City Hotel,OTA,BB,63.18
T000491,C00035,2025-04-03,3,Superior,621.45,1864.35,City Hotel,Corporate,HB,90.99
T000492,C00035,2025-04-27,5,Deluxe,661.8,3309.02,Resort Hotel,Direct,HB,15.43
T000493,C00035,2025-05-27,4,Deluxe,1156.81,4627.25,City Hotel,OTA,HB,0.0
T000494,C00035,2025-07-09,2,Standard,433.04,866.08,City Hotel,Direct,HB,82.79
T000495,C00035,2025-07-31,7,Superior,853.69,5975.83,City Hotel,Direct,BB,112.51
T000496,C00035,2025-08-30,1,Superior,992.2,992.2,Resort Hotel,Travel Agent,HB,0.0
T000497,C00035,2025-12-08,5,Superior,776.49,3882.46,City Hotel,OTA,BB,54.8
T000498,C00035,2025-12-08,5,Standard,465.25,2326.23,Resort Hotel,Direct,HB,27.05
T000499,C00035,2026-01-07,3,Suite,1850.07,5550.21,City Hotel,OTA,RO,87.51
T000500,C00036,2024-04-12,7,Suite,1492.68,10448.79,Resort Hotel,OTA,BB,65.76
T000501,C00036,2024-04-18,3,Superior,540.18,1620.53,Resort Hotel,OTA,BB,107.82
T000502,C00036,2024-09-12,10,Deluxe,753.89,7538.91,Resort Hotel,Direct,RO,55.35
T000503,C00036,2024-10-02,1,Deluxe,589.31,589.31,Resort Hotel,Direct,FB,82.34
T000504,C00036,2024-11-04,10,Deluxe,711.17,7111.71,City Hotel,Direct,BB,130.38
T000505,C00036,2024-11-05,14,Suite,1010.62,14148.73,City Hotel,OTA,FB,24.61
T000506,C00036,2024-12-16,3,Superior,567.76,1703.27,Resort Hotel,Direct,BB,50.31
T000507,C00036,2024-12-18,5,Superior,403.78,2018.89,Resort Hotel,Corporate,HB,64.16
T000508,C00036,2025-01-15,3,Suite,1421.24,4263.72,City Hotel,Direct,HB,38.25
T000509,C00036,2025-02-02,1,Standard,346.24,346.24,City Hotel,Corporate,RO,31.82
T000510,C00036,2025-03-11,2,Superior,731.85,1463.69,City Hotel,Direct,RO,0.2
T000511,C00036,2025-04-07,4,Deluxe,878.23,3512.9,City Hotel,Corporate,BB,76.29
T000512,C00036,2025-04-20,14,Suite,588.79,8243.05,City Hotel,Corporate,RO,93.98
T000513,C00036,2025-07-01,3,Deluxe,864.88,2594.63,Resort Hotel,Corporate,HB,0.0
T000514,C00036,2025-10-21,2,Superior,930.3,1860.61,City Hotel,Direct,HB,65.44
T000515,C00036,2025-11-21,4,Deluxe,698.77,2795.07,City Hotel,OTA,HB,118.46
T000516,C00036,2025-12-15,10,Superior,472.36,4723.62,Resort Hotel,Travel Agent,BB,57.99
T000517,C00036,2026-01-24,3,Deluxe,772.82,2318.45,Resort Hotel,OTA,BB,43.77
T000518,C00037,2024-01-14,14,Deluxe,319.38,4471.27,City Hotel,OTA,HB,0.0
T000519,C00037,2024-01-24,3,Standard,51.76,155.27,City Hotel,Direct,HB,48.62
T000520,C00037,2024-01-30,2,Suite,594.11,1188.22,City Hotel,Corporate,HB,67.0
T000521,C00037,2024-02-29,5,Standard,347.0,1735.01,Resort Hotel,OTA,BB,0.0
T000522,C00037,2024-07-06,3,Deluxe,455.76,1367.28,Resort Hotel,Travel Agent,FB,75.75
T000523,C00037,2024-07-20,2,Superior,261.46,522.92,Resort Hotel,Corporate,BB,81.49
T000524,C00037,2024-11-06,3,Standard,413.3,1239.89,City Hotel,Direct,BB,69.39
T000525,C00037,2025-01-02,5,Deluxe,491.72,2458.61,City Hotel,OTA,HB,106.82
T000526,C00037,2025-01-30,4,Superior,416.78,1667.11,City Hotel,OTA,RO,75.75
T000527,C00037,2025-03-14,4,Superior,351.19,1404.77,City Hotel,Direct,RO,40.28
T000528,C00037,2025-04-22,4,Superior,213.9,855.58,City Hotel,OTA,BB,35.73
T000529,C00037,2025-08-11,3,Superior,395.13,1185.38,Resort Hotel,Direct,BB,21.85
T000530,C00037,2025-10-26,10,Suite,542.43,5424.33,City Hotel,Travel Agent,BB,74.85
T000531,C00038,2024-06-02,2,Superior,1117.51,2235.01,City Hotel,OTA,HB,55.84
T000532,C00038,2024-06-03,1,Deluxe,868.76,868.76,Resort Hotel,Corporate,FB,38.15
T000533,C00038,2025-09-16,7,Standard,924.24,6469.67,Resort Hotel,OTA,BB,0.0
T000534,C00038,2025-12-07,3,Superior,593.9,1781.7,Resort Hotel,OTA,BB,159.03
T000535,C00038,2026-02-17,2,Standard,239.38,478.75,Resort Hotel,Direct,HB,116.0
T000536,C00039,2024-05-31,2,Superior,1007.91,2015.81,City Hotel,OTA,RO,73.19
T000537,C00039,2024-10-17,2,Deluxe,1330.47,2660.94,Resort Hotel,OTA,FB,30.56
T000538,C00039,2024-12-14,3,Presidential,3774.79,11324.36,Resort Hotel,Corporate,RO,45.76
T000539,C00039,2025-01-31,5,Superior,1020.34,5101.69,City Hotel,Travel Agent,RO,50.84
T000540,C00039,2025-02-09,2,Superior,422.45,844.9,Resort Hotel,OTA,FB,71.27
T000541,C00039,2025-03-13,1,Deluxe,2036.56,2036.56,City Hotel,OTA,HB,32.58
T000542,C00039,2025-08-16,7,Standard,681.37,4769.59,City Hotel,OTA,HB,14.57
T000543,C00039,2025-09-04,4,Deluxe,1776.35,7105.39,Resort Hotel,Corporate,RO,25.35
T000544,C00039,2026-01-03,3,Standard,617.07,1851.22,Resort Hotel,Direct,BB,46.22
T000545,C00039,2026-01-27,10,Deluxe,1342.56,13425.62,Resort Hotel,Direct,BB,44.3
T000546,C00039,2026-02-13,7,Standard,746.31,5224.18,City Hotel,Corporate,FB,48.8
T000547,C00039,2026-02-14,7,Standard,519.54,3636.79,Resort Hotel,Direct,BB,54.12
T000548,C00040,2024-02-20,14,Standard,1196.54,16751.56,City Hotel,Corporate,RO,50.89
T000549,C00040,2024-03-24,1,Standard,525.55,525.55,City Hotel,OTA,HB,62.61
T000550,C00040,2024-04-22,2,Suite,959.37,1918.75,City Hotel,OTA,BB,92.04
T000551,C00040,2024-05-24,2,Standard,619.67,1239.34,City Hotel,Direct,BB,49.22
T000552,C00040,2024-09-18,1,Standard,818.88,818.88,City Hotel,Corporate,HB,60.19
T000553,C00040,2024-10-13,7,Deluxe,1067.41,7471.85,City Hotel,Travel Agent,BB,59.0
T000554,C00040,2024-10-26,2,Deluxe,1008.13,2016.26,City Hotel,Corporate,BB,0.0
T000555,C00040,2024-11-13,2,Superior,819.3,1638.6,Resort Hotel,Travel Agent,BB,63.3
T000556,C00040,2024-12-11,3,Superior,1346.37,4039.1,Resort Hotel,OTA,HB,46.01
T000557,C00040,2025-02-16,7,Deluxe,496.77,3477.37,City Hotel,Corporate,RO,132.41
T000558,C00040,2025-08-29,5,Standard,391.89,1959.45,Resort Hotel,Travel Agent,HB,0.0
T000559,C00040,2025-11-16,2,Deluxe,1183.35,2366.7,City Hotel,Corporate,BB,0.0
T000560,C00041,2024-03-21,3,Standard,975.33,2925.99,Resort Hotel,OTA,RO,0.0
T000561,C00041,2024-03-21,7,Superior,653.77,4576.38,City Hotel,OTA,HB,24.98
T000562,C00041,2024-06-04,7,Standard,637.71,4463.97,Resort Hotel,Direct,FB,53.51
T000563,C00041,2024-09-02,4,Standard,1069.14,4276.57,Resort Hotel,OTA,BB,69.63
T000564,C00041,2024-09-18,5,Standard,821.54,4107.68,City Hotel,OTA,BB,38.0
T000565,C00041,2024-11-11,2,Standard,409.67,819.35,City Hotel,OTA,FB,16.12
T000566,C00041,2024-11-23,7,Superior,795.23,5566.6,City Hotel,Direct,RO,30.02
T000567,C00041,2024-11-29,4,Deluxe,826.1,3304.42,Resort Hotel,Travel Agent,HB,38.84
